cp_id,cp_county,oss_id,centroid_lat,centroid_lon,anchor_phrase_raw,anchor_type,anchor_feature_name,gnis_name,gnis_class,gnis_county,anchor_quality,anchor_lat,anchor_lon,match_score,ambiguity_flag,exclude_reason,confidence,name_sim,raw_sim,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw,anchor_phrase,manual_bad,manual_lat,manual_lon,coord_source,final_lat,final_lon,final_d_km
II_10_1389,Isle Of Wight,9567,36.787337683037705,-77.17207180408954,mouth of the Three Creeks,mouth,the Three Creeks,Three Creek,Stream,Southampton,,36.75014980024781,-77.21635689996032,95.65217391304348,2,outside_county,84.24657534246575,100.0,68.5,615.0,1716,1716,Joseph Holt,Joseph Holt,"JOSEPH HOLT, 615 acs. (N. L.).
Is. of Wight Co; on SW side of Nottoway Riv; beg. at mouth of the Three
Creeks: by Raccoon Sw; 30 Apr. 1716,
p. 254. Imp. of 13 pers: Elizabeth
Sherman, John Rawlins, John Ryles.
Daniel Porteen, Francis Chappell, Peter
Ambrose, Keador Conner, Daniel Miles,
Thomas Sims, Thos. Hill, James Fowler.
Wm. Drury, John Tucker.",615a SW side Nottoway River in Isle of Wight County,mouth of the Three Creeks,,,,auto,36.75014980024781,-77.21635689996032,5.715198696754646
II_9_745,Henrico,4934,37.2441660640127,-77.49491976539652,mouth of Wintopock main Creek,mouth,Wintopock main Creek,,,,,,,,2,low_similarity,84.14634146341464,100.0,68.3,4000.0,1703,1703,Francis Epes,Francis Epes & Isham & Francis Jr Epes & Geo Robinson,"CAPT. FRANCIS EPES, MR. ISHAM
EPES, MR. FRANCIS EPES, JUNR.,
MR, GEORGE ROBINSON, MINISTER, & MRS, ELIZABETH KENNON
& MR. PHILLIP JONES & MRS. MARTHA STRATTON & MR. GEO.
ARCHER & MR. JAMES HILL, 4000
acs., Henrico Co; on N. side of Appamattock River, 24 Apr. 1703, p. 540.
Beg. below mouth of Wintopock main
Cr; crossing N. br. of Wintopock;
crossing the middle br., &c. Trans. of
80 pers: Mary Barnacle, Dorothy
Brown, Margtt. Overby, Jane Stroude,
Jane Green, Wm. Pane, Wm. Marlin,
Wm. Cooke, James Miller, Caleb Ware,
Anthony Downing, Wm. Muggee, John
Swaine, John Bay, Jeffery Robinson,
John Patridge, Saml. Cooke, Daniel
Watts, Margit. Magee, Sarah Sheppard,
Wm. Wright, Saml. Iles, Easter Orchard, Tho, Thorpp, Trestram Paine,
Charles Egan, Thomas Taylor, John
Littleworth, Richard Iland, Wm. Edwards, James King, John Lewis, Timo.
Bonus, Saml. Kendall, Cha, Mackattee,
Andi, Crawfoot, Haniball Haskins, John
Decus, Edwd. Harper, James Hill, Wm.
Loftice, Jona. Ingram, Riche, Godin,
Mary Coicot, John Brown, Sami.
Bushell, Wm. Adsonn (or Adsam), Saml.
West, Susan Nockson, Edwd. Harper,
Richd. Harford, Giles Roe, “7ill, Okes,
Susan Simons, Fra. Yeule, R.’oh Jackson, Thomas Vincent, Edwd. ‘Thatcher,
Ellen Walker, Eliza. North, Row!d.
Bell, Henry Clark, Wm. Smith, Cha.
Dennis, Wm. Osborn, Matt. Jones,
Walter Pitman, Edwd. Standley, Richard
———, John Smith, Fra. Jones, Wm.
Huff, Wm. Stiles, Thomas Deane.",4000a Henrico/ N s & on Appomattox Riv bel mouth Wintopock Ck,mouth of Wintopock main Creek,,,,none,,,
II_12_3371,,3344,37.70547750603215,-78.29884504200521,mouth of Bear Garden Creek,mouth,Bear Garden Creek,Bear Garden Creek,Stream,Buckingham,,37.708477299801984,-78.29416900037069,100.0,2,outside_county,83.47826086956522,87.0,80.0,100.0,1725,1725,John Phelphs,Jno Phelphs,"JOHN PHELPHS, 100 acs. (N. L.),
Tenrico Co; on S. side of James River;
et mouth of Bear Garden Creek; 24
Mar. 1725, p. 406. 10 Shill.",100a Henrico/mouth of Bear Garden,mouth of Bear Garden Creek,,,,auto,37.708477299801984,-78.29416900037069,0.5299787771761356
II_13_4332,Goochland,6185,37.8001481009042,-78.1137921305921,Fork of the Indian Camp Branch,fork,the Indian Camp Branch,Linn Camp Branch,Stream,Buchanan,,37.27872370046907,-81.82289310010174,88.23529411764706,2,outside_county,83.33333333333333,100.0,66.7,400.0,1729,1729,Ebenezer Adams _ (addams),Ebenezer Adams,"SAME. 400 acs. (N, L.); same location, date, & page. Adj. Col. Cole;
crossing fork of the Indian Camp Br.
40 Shill.",400a -/Indian Camp Br of Little Byrd Ck,Fork of the Indian Camp Branch,,,,auto,37.27872370046907,-81.82289310010174,332.8515263232371
II_10_1303,Isle Of Wight,9535,36.892534709809055,-76.9660633038123,mouth of Stroud's Branch,mouth,Stroud's Branch,Trout Branch,Stream,Carroll,,36.780682600200464,-80.76035079966766,88.0,2,outside_county,82.92682926829268,100.0,65.9,295.0,1714,1714,Thomas Hart,Thomas Hart Of Surry County,"THOMAS HART, of Surry Co; 295
acs. (N. L.). Is. of Wight Co; on S.
side the main Blackwater Sw: at mouth
of Stroud’s Br; 23 Dec, 1714, p. 224,
20 Shill., & Imp. of 2 pers: Rowland
Pite & James Hale.",295a S side of the Main black Water Swamp in Isle of Wight Co.,mouth of Stroud's Branch,,,,auto,36.780682600200464,-80.76035079966766,338.66233050727794
II_10_1834,Henrico,6059,37.685601468533,-77.75189533863224,head of Tuckahoe Creek,head,Tuckahoe Creek,Tuckahoe Creek,Stream,Hanover,exact,37.69847889981753,-77.7541598001672,100.0,0,,82.69394714407503,87.0,78.4,400.0,1718,1718,John Johnson,Jno Johnson,"JOHN JOHNSON, 400 acs. (N. L.),
Henrico Co; on N. side of James Riv;
adj, Cha. Eavens, on N. side & near
head of Tuckahoe Cr; his own, James
Johnson; & Michael Johnson; 12 July
1718, p. 380. 40 Shiil.",400a -/Tuckahoe Ck adj Evans Johnson,head of Tuckahoe Creek,,,,auto,37.69847889981753,-77.7541598001672,1.4431613499585085
II_9_470,,10879,37.05932291666935,-77.03569269233014,mouth of Indian Spring Branch,mouth,Indian Spring Branch,Finney Spring Branch,Stream,Orange,exact,38.34972219984832,-77.9199999999098,85.0,0,,82.6923076923077,100.0,65.4,486.0,1701,1701,Thomas Blunt,Thomas Blunt,"THOMAS BLUNT, 486 acs., on S.
side of the main Black Water; beg. at
mouth of Indian Spring Branch, cor.
of Col. Benja. Harrison; 25 Apr. 1701,
p. 346. 10 rights paid for to Wm.
Byrd, Esqr., Auditor.",486a on S side of thee main Blackwater,mouth of Indian Spring Branch,True,,,bad,38.34972219984832,-77.9199999999098,163.0737803017896
II_10_1265,New Kent,6528,37.75543934005356,-77.65867564601194,head of Meadow Branch,head,Meadow Branch,Meadow Branch,Stream,Scott,,36.60731380046957,-82.98072150038786,100.0,2,outside_county,82.55813953488372,100.0,65.1,4843.0,1714,1714,George Alves,George Alves,"GEORGE ALVES, 4843 acs. (N. L.),
New Kent Co., in St. Paul's Par; beg.
at Col. James Taylor at head of Meadow
Br; to Taylor’s Cr; to S, br. of Pamunky
Riv., called the South River; 16 Dec.
1714, p, 212. Imp. of 97 pers: ‘Whitfeild Cobb, Henry Weeden, Joho
Hacker, John Hart, Thos. Burgess;
Morean Davis, Wm. Tuffton, Tho.
Thompson, John Lott, Thos, Sanders,
Wm. Richards, Tohn Mooke, Richd.
Hooper, Wm. Whitfeild, Eliza, Whitfeild, Eliza. Weston, Hesther Smith,
Eliza. Evary, Eliza. Woodard, Eliza.
Gibson, Mary Thomas, John Ingraham,
Margt. Millard, Christian Mck Gely,
Wm, Thornhill, Wm. Dollman. Tohn
Allwayes, John Lane, John Farly, Edwd.
Gale, Anne Havacar, Frances Price.
Mary Isaac, Susanna Emerson, Eleanor
Brady, Wm. Taylor, Edwd. Wilde, John
Bradborne, John Hopkins, George Abbot, Mary Holding, John Moone, Margaret Barnet, Alice Geathard, Anne
Wade. Thos. Stone, Anne Adams, Lewis
Sordwell. Wm. Pentry, Wm. Harrison,
Robt. Godwin, James Allen, Geo, Matthews, Nich. Wilson. George Stackell.
Will. Bley, Wm. Jacobs, John Streat,
William Charles, Ralph Smallbone, Chr.
Hicks, John Herne. Mary Jones, Elizabeth Pentecost, Edwd. Hamond, Richd.
Longley (or Langley), Daniel Ward,
David Thomas, Sterringbrough Thomas,
Thos. Hill, Joseph Powell, John Manser, John Harris, John Ashcroft. Thos.
Causer, Alice Causer (or Canser), Thos.
Watson, Thos. Chapman, Thos. Bishop,
John Harris, Jno. Sislett, Stephen Sisletr,
Richd. Barlow, Thos. Barlow. Joseph
Rose, Nicho. Dawson, Jno. Moore,
Henry Dycks, Amy Benson, Hester
Pennard, Susan Knash, Jno. Thomas,
Robt. White, Marmaduke La~caster.
Jane Pane, Robt, Allen, Richd. Hall.",4843a in St Pauls Parish in New Kent,head of Meadow Branch,,,,auto,36.60731380046957,-82.98072150038786,489.39184522161247
II_14_5461,Isle Of Wight,9752,36.8544064790258,-77.02262336435697,mouth of the Reedy Branch,mouth,the Reedy Branch,Reedy Branch,Stream,Warren,,36.49514559960198,-78.16693829952652,100.0,2,outside_county,82.45614035087719,100.0,64.9,1190.0,1732,1732,Benjamin Edwards,Benjamin Edwards Of Surry Co.,"BENJAMIN EDWARDS, of Surry
Co; 1190 acs. (O. & N. L.), Is. «¢
Wight Co; §S. side the main Black
Water Sw., & on both sides the Rornd
Hill Sw; beg. at mouth of the Reedy
Br; to mouth of the Myery Br; ad“
Richard Atkisson; & George Fort; 2s
Sept. 1732, p. 531. 350 acs. part granted Joseph John Bridger, 5 Sept. 1723,
& conveyed to sd. Edwards, 25 Mar.
1728; 575 acs. part of 1275 acs: granted
William Edwards, dec’d., 16 June 1712,
who gave to sd. Benjamin, by will dated
9 Jan. 1721; the residue being waste
land adj., & never before patented. 30
Shill.",1190a S side of Main Blackwater Swamp on both side of the round hill Swamp in Isle of Wight County,mouth of the Reedy Branch,,,,auto,36.49514559960198,-78.16693829952652,109.78330280713442
II_12_3550,Spotsylvania,8858,38.2473449860323,-78.13105409756722,mouth of Laurell Run,mouth,Laurell Run,Laurel Run,Stream,Augusta,,38.15750000014668,-78.82499999954672,95.23809523809524,2,outside_county,82.3699421965318,100.0,64.7,6500.0,1726,1726,John Baylor,John Baylor Junr. The Son Of John Baylor Late Of King And Queen County Gen. Dec'd,"JOHN BAYLOR, son of John Baylor, Gent., dec’d., of K. & Q. Co; 6500
acs. (N. L.), Spotsyl Co., in Se.
George’s Par; on both sides of some
litele mountains, on up. side of James
Taylor's line; up S. side of the Rappidan (Riv.), about % mi. below mouth
of Laurell Run; along the (Spotsylvaria) Company's line; 6 July 1726, p.
499. Consideration: 32 Lbs., 10 Shill.",6500a on both Sides Sume Little Mountains on the upper Side of James Taylors Line in Saint George parish in Spotsylvania County,mouth of Laurell Run,,,,auto,38.15750000014668,-78.82499999954672,61.59559860701798
II_13_4588,Goochland,3353,37.603809702256,-78.34036015264488,head of Power's Creek,head,Power's Creek,Mumpower Creek,Stream,Bristol (city),,36.62205030044669,-82.18902269953344,88.0,2,outside_county,82.25806451612902,100.0,64.5,3650.0,1730,1730,Dudley Digges,Dudley Digges,"DUDLEY DIGGES, GENT., of Henrico Co; 3650 acs. (N. L.), Goochland
Co; S. side of James Riv., on brs. of
Willis’ Cr; on E. side of Randolph’s
Creek; corner of Power & Cary; down
Phelps’ Creek; to head of Power's
Creek; 28 Sept. 1730, p. 505. 18 Lbs.,
5 Shill.",3650a Gooch/brs Willis Ck,head of Power's Creek,,,,auto,36.62205030044669,-82.18902269953344,358.968510859779
II_13_3678,Henrico,5109,37.3275328251298,-77.53510899632268,head of Long Swamp,head,Long Swamp,Long Swamp,Stream,Chesterfield,estimated_upstream,37.31153880041813,-77.52082049948774,100.0,0,,82.25108225108224,85.7,78.8,500.0,1726,1726,Thomas Totty,Tho Totty,"THOMAS TOTTY, 500 acs, (N. L.),
Henrico Co; N. side of Appamattock
Riv., & on S. side of Swift Cr; beg. at
Capt. Thomas Jefferson; to S. side of
CAVALIERS AND PIONEERS
the head of Long Sw; down Ready
branch; to his own old survey; to a
great point of Rocks; 2 Nov. 1726, p.
31. 15 Shill., & Imp. of 7 pers: John
Royes, Katherine Johnson, Margaret
Jenkins, Margaret Smith, John Harris,
Thomas Smith, Jury Barker.",500a Henrico/ S s Swift Ck of N s Appomattox Riv,head of Long Swamp,,,,auto,37.31153880041813,-77.52082049948774,2.180577116667198
II_11_2047,New Kent,6567,37.736976152777245,-77.48172917559066,mouth of Haynes' spring Branch,mouth,Haynes' spring Branch,Bales Spring Branch,Stream,Halifax,,36.5901397004962,-78.90667620046162,87.17948717948718,2,outside_county,82.0754716981132,100.0,64.2,250.0,1719,1719,Francis Clarke,Francis Clarke Of New Kent Co.,"FRANCIS CLARKE, 250 acs. (N.
L.), New Kent Co., in St. Paul’s Par;
on Cattaile Br. of Stony Run of Chickahominy Sw; 20 Feb. 1719, p. 13. 25
Shill.
. THOMAS BAKER, 132 acs, (Esch.
L.), New Kent Co; 20 Feb. 1719, p.
13., On Baker's Br., cor. of James
Duke; on Ware Cr; to mouth of
Haynes’ spring Br. Escheated from John
Haynes, dec’d., by inquisition under
Edmund Jenings, Esqr., Esch’r., for 100
acs; upon survey returned by John
Syme, Surveyor, found to contain 132
acs. 2 Lbs. Tobacco for every acre.",250a New Kent/ in the parish of St. Pauls,mouth of Haynes' spring Branch,,,,auto,36.5901397004962,-78.90667620046162,179.48882309133822
II_10_1575,Henrico,4981,37.25655867729115,-77.44585265408583,Fork that maxes the Western Branch,fork,that maxes the Western Branch,,,,,,,,2,low_similarity,81.84885290148449,84.2,79.5,226.0,1716,1716,George Hunt,Geo Hunt,"GEORGE HUNT, 226 acs. (N. L.),
Henrico Co; on N. side of Appamattock Riv; adj. John Perkinson on W.
side of a br. of Cattail Cr; to fork that
maxes the Western Br; 31 Oct. 1716,
p. 305. 25 Shill,",226a Henrico/ W s of br of Cattail Ck of N s Appomattox Riv,Fork that maxes the Western Branch,,,,none,,,
II_10_1229,Isle Of Wight,9529,36.7274470157173,-76.92892764830202,mouth of the Cyprus Swamp,mouth,the Cyprus Swamp,Cypress Swamp,Stream,Southampton,estimated_downstream,36.73626120026938,-76.91579400042684,88.0,0,,81.64556962025317,100.0,63.3,800.0,1714,1714,Bridgman Joyner,Bridgman Joyner Of Isle Of Wight Co.,"BRIDGMAN JOYNER, 800 acs. (N.
L.), Is. of Wight Co; S. side the main
Black Water Sw; beg. at mouth of the
Cyprus Sw; adj. Maj. Thomas Swan;
16 Dec, 1714, p. 201.. 40 Shill., &
Imp, of 8 pers: Peter Garland, Grace
Garland, Thomas Garret, Philip Evans,
John Thomson, Lewis Codd, Margt.
Longland, John Banks.
‘JOHN PARNELL & MARY JOLLY,
237 acs. (N. L.), Is. of Wight Co; beg.
at Wm. Ruffin; to E. side of the Corn
Sw: adj. Mr. Thos. Giles & John
CAVALIERS AND PIONEERS
Parnell; 16 Dec, 1714, p. 201. Imp. of
5 pers: John McKalla, Morris Way,
Timothy Denis, Anne Jolley, James
Jolly.",800a on S side of the mian black Water Swamp in sd County,mouth of the Cyprus Swamp,,,,auto,36.73626120026938,-76.91579400042684,1.5274169815899097
II_9_683,Henrico,4931,37.25880548683375,-77.43545206586688,mouth of lower Westham Creek,mouth,lower Westham Creek,Little Westham Creek,Stream,Henrico,exact,37.56709090002147,-77.53637550050524,82.05128205128204,0,,81.5581253804017,83.9,79.2,426.0,1702,1702,James Francklin,Jas Francklin Jr,"JAMES FRANCKLIN, JUNR., 426
acs., Henrico Co., itt Bristoll Par; on
S. side of Swift Cr., 28 Oct. 1702, p.
501. Beg. at his own line, cor. of Capt.
Epps; crossing Long Sw. & Hunting
Path; &c. Granted James Francklin, 15
Oct, 1698, & granted the abovenamec
by order, &c. Trans, of 9 pers: Wm.
Chambers, John Evans, Thomas Francklin, Robert Floyd, James Harris, John
Liveseley, Matthew Oakely,  Richd.
Allen, Mary Spindlers.
GILES WEBB, 1797 acs., Henrico
Co; on N. side of James River, at a
place known by the name of Westham;
28 Oct. 1702, p. 502. Beg. at Mr.
Robert Beverley; to Col. Randolph;
down Tuckahow Cr, to mouth of lower
Westham Cr; &c. Trans. of 36 pers:
Thomas Jones, James Spenso, Edwd.
Fullmow (or Fillmore), Eliza. Thomson, Edwd. Palmer, Thomas Smith,
Eliza. Palmer, John Earle, Joseph
Potter, John Bazy, Thomas Clasper,
Robert Barker, Edwd. Baynes, Henry
Freeman, John White, Anne Grose,
Catherine Kendall, Eliza. Jones, Harthorne Draytonn, Goodlove Smith, Mary
Scils (or Stiles), Thomas Leech, Richd.
Kaneday, Emlin Light; & 12. rights
more paid for to Wm. Byrd, Esqr.,
Auditor,",426a Henrico/ S s Swift Ck Bristol Par,mouth of lower Westham Creek,True,,,bad,37.56709090002147,-77.53637550050524,35.3624679198437
II_10_1707,Prince George,9223,37.101422161053904,-77.18352417074135,Fork of George's Meadow,fork,George's Meadow,,,,,,,,2,low_similarity,81.5068493150685,100.0,63.0,119.0,1717,1717,William Caleb,William Caleb,"WILLIAM CALEB, 119 acs. (N.
L.), Pr. Geo. Co; on S. side of Blackwater Sw; beg. at Mr. John Nichols, in
the fork of George’s Meadow; on the
County Line; to land of Benja. Foster;
15 July 1717, p. 342. Imp. of 3 pers:
Eliza, Peebles, Martha Steward, & Philip
Burrough.",119a Prince George/ on the S side of black water Swamp,Fork of George's Meadow,,,,none,,,
II_9_822,Charles City,9203,37.11407543518325,-77.17845644044354,mouth of George's Meadow,mouth,George's Meadow,,,,,,,,2,low_similarity,81.42857142857142,85.7,77.1,223.0,1703,1703,Benjamin Foster,Benja. Foster,"BENJAMIN FOSTER, 223 acs., Chas.
City Co; S. side of the Blackwater, 23
Oct. 1703, p. 582. Beg. at mouth of
George’s Meadow; to Mr. James
Minge’s line; on the maine Warwick
Road from Welch’s to Busby’s; 23 Oct.
1703, p. 582. Trans. of 5 pers.* Note:
Paid William Byrd, Esqr., Auditor for
5 rights.",223a 3 Roods & 29p Charles City/ on S side Blackwater,mouth of George's Meadow,,,,none,,,
II_10_1124,Henrico,6025,37.71703553001575,-77.76984368232458,head of Mill Creek,head,Mill Creek,Mill Creek,Stream,Hanover,estimated_upstream,37.86083329956551,-77.37972219970675,100.0,0,far_centroid_38km,81.40929535232384,87.0,75.9,577.0,1714,1714,Charles Evans,Chas Evans,"CHARLES EVANS, 577 acs. (N. L.).
Henrice Co; N. side of James Riv., on
head of Mill Cr; beg. on N. side of
the S. br. from the Beaver Ponds of
Tuckahoe Cr; along a br. of Genito
Cr; 16 June 1714, p. 161. 3 Lbs.",577a -/hd Mill Ck & brs Genito Mill & Tuckahoe Cks,head of Mill Creek,,,,auto,37.86083329956551,-77.37972219970675,37.88891510654881
II_9_947,New Kent,6513,37.70315636032785,-77.47608402987107,mouth of Mackgirt's Branch,mouth,Mackgirt's Branch,Kit Branch,Stream,Dinwiddie,,37.18209439957735,-77.72610670021078,80.0,2,outside_county,81.0344827586207,100.0,62.1,200.0,1705,1705,Stephen Sunter,Stephen Sunter,"STEPHEN SUNTER, 200 acs., New
Kent Co., in St, Peter’s Par; W. side
of Stoney run, a br. of Chicahominy Sw;
near mouth of Mackgirt’s Br; 2 May
1705, p.-655. Trans. of 4 pers: Patrick Caffery, Christopher Jordison, Jon.
Crump, Tho. Godfrey.",200a on the W side of a branch of Chicahominy Swamp called Stony Run,mouth of Mackgirt's Branch,,,,auto,37.18209439957735,-77.72610670021078,61.918428493668706
II_12_3401,Hanover,7407,37.98656883943045,-77.82079278069875,Fork of Elk Creek,fork,Elk Creek,Elk Creek,Stream,Louisa,estimated_fork,38.02291620035561,-77.75138040017151,100.0,0,,80.43478260869566,100.0,60.9,1500.0,1725,1725,William Harris,William Harris Jr,"WILLIAM HARRIS, JUNR., 1500
acs. (N. L.}, Hanover Co; adj. Mrs.
Arnoid & George Woedroof's lines; on
Overwons fork of Elk Cr; 24 Mar.
1725, p. 419. 7 Lbs., 10 Shill.",1500a adj Mrs Arnold & George Woodroof,Fork of Elk Creek,False,38.010375,-77.823237,manual,38.010375,-77.823237,2.651106187793315
II_12_2803,King William,10340,38.0859996380729,-77.73652669788582,mouth of Holloday's Swamp,mouth,Holloday's Swamp,,,,,,,,2,low_similarity,80.35714285714286,100.0,60.7,400.0,1724,1724,John Holloday,John Holloday Of King William Co.,"SAME. 400 acs. (N. L.); same Co.,
Parish, & date; page 55. Beg. on S.
side Spouceberry brooke, below mouth
of Holloday’s Sw., &c. 40 Shill.",400a S Side of Spoucebery Brooke in Saint John's Par. in the County aforesaid,mouth of Holloday's Swamp,,,,none,,,
II_12_2759,Hanover,6663,37.70718759208376,-77.58519462722003,Fork of Chicohominy Swamp,fork,Chicohominy Swamp,,,,,,,,2,low_similarity,79.78290366350068,90.9,68.7,400.0,1724,1724,John Marlow,John Harlow,"JOHN MARLOW, 400 acs. (N. L.).
Hanover Co; on both sides the N. fork
of Chicohominy Sw; adj. Robert Allin’s
line; 9 July 1724, p. 30. 40 Shill.
CAVALIERS AND PIONEERS",400a on both sides N fork of Chickahominy Swamp,Fork of Chicohominy Swamp,,,,none,,,
II_13_3956,Henrico,5111,37.31306058672675,-77.66076806916762,mouth of Skin Quarter Creek,mouth,Skin Quarter Creek,Skinquarter Creek,Stream,Powhatan,exact,37.47777780016008,-77.80250000009215,97.14285714285714,0,,79.72972972972973,100.0,59.5,2350.0,1727,1727,Francis Epes,Francis Epes,"COL. FRANCIS EPES, 2350 acs. (N.
L.), Henrico Co; on N. side of Appamattock Riv; adj. Maj. William
Kennon; on mouth of Skin Quarter
Cr; 13 Oct. 1727, p. 193, 11 Lbs., 15
Shill.",2350a Henrico/ mouth SkinQuarter Ck of N s Appomattox Riv,mouth of Skin Quarter Creek,False,37.41840404659994,-77.85501141609494,manual,37.41840404659994,-77.85501141609494,20.80296391545455
II_9_384,Henrico,6912,37.37378159359575,-77.23316434653893,head of lands formerly Cape,head,lands formerly Cape,,,,,,,,2,low_similarity,79.60526315789474,84.2,75.0,1230.0,1700,1700,William Randolph,Wm Randolph,"WILLIAM RANDOLPH, GENT.,
1230 acs., Henrico Co., 7 May 1700,
p. 270. 480 acs. part thereof called
Curles, formerly Long Feild, being part
of patent to Thomas Harris, dated 25
Feb, 1638; with the swamp & mash,
beg. at a cr. over against Capt. Martin,
N. on back of a Sw., ESE into the
woods towards Breemo, WNW. upon
the main river, &c; 750 acs., commofily
called the Slashes, lying on the poplar
Brook on head of lands formerly Cape.
Daniel Lewellin’s, E. along the heads
thereof two (to) Mawborn Hills, &c.
Late in the seizen & inheritance of
Nathaniel Bacon, Juns., Esqr., dec'd.,
from whom it escheated by his attainder
for high treason, as by inquisition under
William Randolph, Esch’r., &c., 21 July
1698, who hath paid to his Majestie’s
Auditor & Receiver General, &c., the
valuable consideration of 150 Ibs.
Srerling, &c,",1230a Henrico/ 2 tracts 'Curles' or 'LongField' & 'the slashes' esch Nathl Bacon,head of lands formerly Cape,,,,none,,,
II_9_1059,Surry,10899,36.931600732937554,-77.09934095542675,mouth of a small Branch,mouth,a small Branch,Sally Branch,Stream,Dickenson,,37.05510469977446,-82.46098450015296,84.61538461538461,2,outside_county,77.88461538461539,100.0,55.8,1000.0,1706,1706,Benjamin Harrison,Benjamin Harrison Of Surry Co.,"BENJAMIN HARRISON, ESQR.,
1000 acs.,Up. Par. of Surry Co; “S,
side the main Black Water Sw; beg. at
mouth of a small br. that runs through
the old Nottoway Towne feilds to the
N. of the old forks & issues into As+
samusock Sw; 1 May 1706, p. 720.
Trans. of ‘20 pers: Thomas Strange,
Benja. ‘Walker, Jno. Macknamarrow,
Alex. ‘Young, James Francois, The.
Moy, Richd. Lewis, Saml. Sambrook,
Silas Smith, Thomas Wilson. Note: ¥0
tights paid: for to Wm. Byrd, Esqp.,
Auditor.",1000a Upper Parish of Surry Co. on S side the Main Blackwater Swamp in the Upper Parish of sd County,mouth of a small Branch,,,,auto,37.05510469977446,-82.46098450015296,477.4238424793448
II_9_1090,Henrico,4956,37.399920112773046,-77.58962952624786,mouth of Westham Creek,mouth,Westham Creek,Westham Creek,Stream,Henrico,estimated_downstream,37.56348000002703,-77.5599875004686,100.0,0,,77.85714285714286,85.7,70.0,17653.0,1705,1705,John Tullit,Jno Tullit,"JOHN TULLIT, 17653 acs., Henrico
Co; on §. side of James Riv., 2 Nov.
1705, p. 738. Beg. at Henry Trent:
crossing Grindall’s run; along Col. Wm.
Byrd, to Falling Cr; to Scott’s line; on
Mr. Good; cross Powhatan Br; cross the
Reedy Cr; across Powhite Cr; to Mr.
John Pleasants’ land; to mouth of
Westham Cr; up same to Jeremy Benskin; along the lower French Line; on
the French Road; on lines of Abraham
‘Mishew; crossing Manchfeild Woodhouse Branch in Nottingham Parke; on
Bowman’s line; to S. side of the Beaver
ponds; on Elam’s lines: & down Poakashock Br. Imp. of 353 pers.* Note:
200 rights paid for to William Byrd,
Esqr., late late Auditor. 155 rights
more paid for (to) Wm. Byrd, Esqr.,
Receiver Generall.",17653 acres Henrico/,mouth of Westham Creek,False,37.43873693887414,-77.43115425877644,manual,37.43873693887414,-77.43115425877644,14.674914759589775
II_11_2556,Isle Of Wight,9625,36.8668218595412,-76.92832926562512,mouth of the Long Branch,mouth,the Long Branch,Long Branch,Stream,Grayson,,36.55327369951175,-81.44202229965123,100.0,2,outside_county,77.6923076923077,100.0,55.4,130.0,1723,1723,William Thomas,William Thomas Of Isle Of Wight County,"WILLIAM THOMAS, 130 acs. (N.
L.). Is. of Wight Co; on W. side of
Sescock Sw: a little below mouth of
the Long Br; cor. of Randall Revell’s
land; 5 Sept. 1723, p. 259. 15 Shill.",130a on the W side of Seacock Swamp in the County afsd,mouth of the Long Branch,,,,auto,36.55327369951175,-81.44202229965123,404.7515361043718
II_9_897,Henrico,6925,37.51316576788595,-77.33565075381983,head of the White Oake Swamp,head,the White Oake Swamp,White Oak Swamp,Stream,Henrico,estimated_upstream,37.50903530011158,-77.31331159980982,96.7741935483871,0,,77.63975155279502,85.7,69.6,286.0,1704,1704,John Pleasants & Joseph Pleasants,Jno Pleasants & Jos Pleasants,"JOHN PLEASANTS & JOSEPH
PLEASANTS, 286 acs., Henrico Co; on
head of the White Oake Swamp; 20
Oct, 1704, p. 627. Trans. of 6 pers.*
Note: Paid Wm. Byrd, Esqr., Auditor
for 6 rights.",286a Henrico/ hd of WhiteOak Swamp,head of the White Oake Swamp,,,,auto,37.50903530011158,-77.31331159980982,2.0275621133816886
II_13_4101,Henrico,6971,37.66380441079495,-77.50079084281126,mouth or where it falls into,mouth,or where it falls into,,,,,,,,2,low_similarity,75.43859649122807,84.2,66.7,1600.0,1727,1727,John Bacon,Jno Bacon,"JOHN BACON. of New Kent Co;
1600 acs. (O. & N. L.), Henrico Co;
beg. on Uffnam Brooke, parting his own
& land of John Watson; down sd.
brooke to the mouth or where it falls
into Chickohominy Riv. or Sw; adj.
Thomas Owen; 13 Oct. 1727, p. 282.
1636 A. 5 P., part thereof granted in
the name of Francis Izard, 23 Apr.
1681; 563 A., 155 P., being surplus
within sd. patent. 3 Lbs. Money.",1600a Henrico/ on Ufnam Brook,mouth or where it falls into,,,,none,,,
II_14_5468,Goochland,6235,37.7476533888429,-77.96956210010839,mouth of Stone Horse Branch,mouth,Stone Horse Branch,Store House Branch,Stream,Wise,,37.07638889974146,-82.58416669996171,88.88888888888889,2,outside_county,75.3931544865865,87.0,63.8,1000.0,1732,1732,Charles Allen,Chas Allen,"CHARLES ALLEN, 1000 acs. (N.
L.), Goochland Co; on Licking Hole
Cr; at mouth of Stone Horse Br; adj.
John Hankins’ (or Haukins’) line:
George Payne; David Patterson; & land
of William Weldy; 17 Jan, 1732, p.
536. 5 Lbs., Money.",1000a -/on Licking hole Ck & brs thereof,mouth of Stone Horse Branch,,,,auto,37.07638889974146,-82.58416669996171,415.2178269456622
