confidence,name_sim,raw_sim,cp_id,oss_id,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw
81.0344827586207,100.0,62.1,II_9_947,6513,200.0,1705,1705,Stephen Sunter,Stephen Sunter,"STEPHEN SUNTER, 200 acs., New
Kent Co., in St, Peter’s Par; W. side
of Stoney run, a br. of Chicahominy Sw;
near mouth of Mackgirt’s Br; 2 May
1705, p.-655. Trans. of 4 pers: Patrick Caffery, Christopher Jordison, Jon.
Crump, Tho. Godfrey.",200a on the W side of a branch of Chicahominy Swamp called Stony Run
81.0344827586207,100.0,62.1,II_10_1365,10965,540.0,1715,1715,Richard Parker,Richard Parker Of Surry County,"RICHARD PARKER, 540 acs. (N.
L.), Surry Ca; S, side the main Blackwater Sw; on E. side of Austin’s Br;
adj. Maj. Wm. Hunt’s line, near Henry
Beddingfield’s corn field fence; 16 Aug.
1715, p. 246. 2 Lbs., 15 Shill.",540a on S side of the main black water Swamp in sd County of Surry
81.0344827586207,100.0,62.1,II_13_3780,6968,125.0,1727,1727,Michael Holland,Michael Holland,"SAME. 125 acs. (N. L.); same lo-cation, date, & page. N. side of James
River; on W. side of Hardin's Br; adj..
Thomas & John Woods; & Thomas
Hardin's line. 15 Shill,",125a Henrico/ on Hardins Br of N s James Riv
80.97826086956522,87.0,75.0,II_10_1193,6930,448.0,1714,1714,Thomas Harrod,Tho Harrod,"THOMAS HARROD, 448 acs. (N.
1..}, Co. & Parish of Henrico; N. side
of James Riv., & on Giley’s Cr; adj.
land of Henry Brazele; John Robertson:
Edwd. Moseby; & William Porter; 16
June 1714, p. 191. Imp. of 9 pers:
Hezckiah Gobble, Ruth Garford, Wm.
Pilkinton, Mary Brookes, Eliza, Holmes.
Peter Spencer, Gerraud Cannah (or
Cavnah), Arthur Cannah (or Cavnah),
Archabali Maccarrell,",448a Henrico/ Gileys Ck of N s James Riv Henrico Par
80.97826086956522,87.0,75.0,II_13_3764,6147,400.0,1727,1727,Thomas Tindal,Tho Tindal,"THOMAS TINDAL, 400 acs. (N.
U.). Henrico Co; on N, side of James
River; adj. Jonas Lawson; 16 June
1727, p. 79. 40 Shill.",400a -/N s Jas Riv adj Jonas Lawson
80.95238095238095,100.0,61.9,II_14_5289,41,400.0,1732,1732,Robert Adams,Robert Adams,"ROBERT ADAMS, 400 acs. (N. L.),
Goochland Co; on brs. of Carrel’s Cr.,
on N. side the Rivanna Riv; adj. his
own land; 11 Apr. 1732, p. 431. 40
Shill.",400a on the brs. of Carrels Creek
80.9278350515464,100.0,61.9,II_14_5233,35,400.0,1732,1732,Thomas Goolsby,Thomas Goolsby,"SAME. 400 acs. (N. L.); same Co.
& date; page 391. On N. side the
Fluvanna Riv. 40 Shill.",400a on the N side the South Fork of James River
80.9090909090909,100.0,61.8,II_11_2665,9608,320.0,1723,1723,Robert Booth,Robert Booth Of Isle Of Wight Co,"ROBERT BOOTH, 320 acs. (N. L.).
Is. of Wight Co; on SE side of the
Lightwood Sw; cor. of Robert Hart,
Junr; 20 Feb. 1723, p. 320. 35 Shill.",320a SE side Lightwood Swamp in sd County
80.88235294117646,100.0,61.8,II_12_3471,9250,144.0,1725,1725,Roger Rayny,Roger Rayny Of Prince George County,"ROGER RAYNY, 144 acs. (N.'L.),
Pr. Geo. Co; on S. side of Warwick
Sw: on line of Edward Woodleif: by
Jones’ Hole Roade, &c; 24 Mar. 1725,
p. 461. 15 Shill,",144a Prince George/ on the South Side of Warwick Sw.
80.88235294117646,100.0,61.8,II_14_4955,9737,80.0,1731,1731,Richard Vick,Richard Vick Of Isle Of Wight Co.,"SAME. 80 acs. (N. L.); same Co.,
& date; page 157. S. side of Nottoway
Riv; on E, side of Cox’s Br; adj. land
of William Edwards, dec’d; on line of
the Nottoway Indians’ land. 10 Shill.",80a on S side Nottoway River Isle of Wight County
80.76923076923077,100.0,61.5,II_9_526,9196,930.0,1701,1701,John Butler (buttler),John Butler,"JOHN BUTLER (Buttler), in behalfe of himselfe & MARY, his wife,
the youngest daughter of Mr. James
Wallas, dec’d; & ELIJA. WOODLIFE,
Widdow, the eldest dau, of sd. Wallas;
930 acs., Chas. City Co; on the Ist &
2nd Swamps of Blackwater; 24 Oct.
1701, p. 388. Trans. of 19 pers: Nich.
Seale, Wm. Ball, Mary Calcutt, Edward
Mitchell, Jeffery Hawkes, George Wall,
Sarah Honnor (or Hormor), John
English, Jos. Read, John Brumfeild,
Tho. Chapman, Thomas Busby, Vinct.
Gotterple, Richd. March, Wm. West,
Step. Hix, John Perry, Tho. Brockes,
John Kempt.",930a Charles City/ on the first and Second Swamps of Blackwater and on the S Side of the first Swamp
80.76923076923077,100.0,61.5,II_13_4127,8878,1000.0,1728,1728,David Cave,David Cave Of K&q Co,"DAVID CAVE, of K. & Q. Co; 1000
acs. (N. L.), Spotsyl. Co., in St.
George’s Par; on S, side of the N. fork
of the Northanna (Riv.); 28 Sept.
1728, p. 296.",1000a S side N fk N anna
80.68760611205434,90.3,71.1,II_12_2942,6948,200.0,1724,1724,Thomas Williamson,Tho Williamson,"THOMAS WILLIAMSON, of Hentico Co; 200 acs. (N. L.), on N. side
of James River; beg. on Jordan’s Br.
of Ufnam Brook; 22 Feb. 1724, p, 136.
5 Shill., & Imp. of 3 pers: John Bumbay, John Green, Denis Mecatty.",200a Henrico/ Jordans Br of Ufnam Brook of N s James Riv
80.66666666666667,100.0,61.3,II_12_3421,11099,150.0,1725,1725,Thomas Wiggins,Thomas Wiggins Of Surry County,"THOMAS WIGGINS, 150 acs. (N.
L.), Surry Co; S. side of Nottoway
Riv., on N. side of Racoon Sw; by the
Bridge Branch; & down the Little Sw;
24 Mar. 1725, p, 432. 15 Shill.",150a S side Nottoway River and on N side Raccoon Swamp sd Co
80.66666666666667,100.0,61.3,II_13_3788,10380,400.0,1727,1727,John Holloday,John Holloday Of King William Co.,"JOHN HOLLODAY, of King Wm.
‘Co., 400 acs. (N, L.), Spotsy!l, Co., in
St. George’s Par; on East North East;
beg. in James Taylor’s line; on lines of
Mr. Smith & Mr, Thomas; to land of
Mr. Augt. Moore; 16 June 1727, p. 94.
40 Shill.",400a on East North East in Saint Georges par. Spotsylvania Co.
80.65693430656934,100.0,61.3,II_11_2534,9611,100.0,1723,1723,John Dawson,John Dawson Of Isle Of Wight County,"JOHN DAWSON, 100 acs. (N. L.),
Is. of Wight Co; S, side of the main
Black Water Sw; on S. side of Black
Cr; 5 Sept. 1723, p. 249. 10 Shill.",100a on S side of the Main Blackwater Swamp in sd County
80.65693430656934,100.0,61.3,II_13_4197,8872,4675.0,1727,1727,David Bray,David Bray Of James City County Gent.,"DAVID BRAY, GENT., of James
City Co; 4675 acs. (N. L.), Spotsyl.
Co., in St. George’s Par; on both sides
the Little Mts., on S, side the Rapidan
(Riv.) ; adj. Mr. John Battaile; on E.
side of Taliaferro’s Run, corner of Maj.
William Todd; 16 Dec. 1727, p. 336.
23 Lbs. 10 Shill.",4675a on both Sides the Little Mountains on the S Side the Rapidan in Saint Georges parish in Spotsylvania County
80.55555555555556,100.0,61.1,II_11_2411,10771,250.0,1722,1722,Robert Atkins,Robert Atkins Of Surry County,"ROBERT ATKINS, 250 acs. (N.L.),
Surry Co; on both sides of Hart’s Br;
on SW side of Crips Br; cor. of Robert
Hart’s land; 18 Feb, 1722, p. 189. 25
Shill.",250a on both sides of Harts branch in sd Surry County
80.54187192118226,100.0,61.1,II_10_1441,9552,100.0,1715,1715,William Brown,Capt William Brown,"CAPT. WILLIAM BROWN, of Surry
Co; 100 acs, (N. L.), Is. of Wight
Co; S. side of Nottoway Riv., & on E.
side of the White Wood Sw; 23 Mar.
1715, p. 270. Imp. of 2 pers: Benjamin Ferreby & Wm, Cripps,",100a S side Nottoway River on E side Whitewood Swamp in sd Isle of Wight County
80.50847457627118,100.0,61.0,II_10_1456,10766,100.0,1715,1715,Robert Smith,Robert Smith Of Syco.,"ROBERT SMITH, 100 acs, (N. L.),
Surry Co., in Southwark Par; on N. side
the main Blackwater Sw; adj. James
Jones’ line; 23 Mar. 1715, p. 274. 10
Shill,",100a on the N side of the main black Water Swamp
80.43478260869566,100.0,60.9,II_10_1370,6536,1900.0,1715,1715,Charles Fleming,Charles Fleming,"CHARLES FLEMING, 1900 acs, (N.
L.), New Kent Co., in Si. Paul’s Par;
heg. at Jobn Higison., on, .br, of Pamonky River called the New found
River, on the W. side; down. Poplar
Brench; 16 Aug. 1715, p. 248. Imp. of
28 pers: Josn Burttler, Francis Coghlan,
Lawrence Pendergrass. Peter Dehantpaiss, Richd. McCarncy. Mary Longin,
Turance Callaghin, Eleanor Jones,
Giace Wilkinson, Flize. Manget, Mary
Fitagerald, Gervass McKey, Mary Coner.
Bennis Clerke, Mary Griffith, Nicholas
Barclay. Patrick Doneliay, James McGuire. George Thomson, John Conelley,
Jemes Fitzgerald, Sollomon Horner,
Katherine Horner, Edwd, Kelley, Mary
Williemson, Philio Gyayner, Patrick
Doran, George Levingston, John Breedeing, Henry Weeder, John Allway, James
Row. Edwd. Gall, Wm. Richards, Richd.
Hall. Wm. Jones, Henry Eades, Margt.
Morgen,",1900a in St Pauls Parish New Kent Co
80.43478260869566,100.0,60.9,II_10_1486,4975,186.0,1715,1715,Jacob Amonet,Jacob Amonet,"JACOB AMONET, 186 acs. (N. L.J;
Henrico Co; on S. side of James Riv?
adj. Daniel Four; 23 Mar. 1715, p. 282.
Being part of the lower part of thé
last 5,000 acs. surveyed for the French
Refugees.",186a Henrico/ Cabell #912
80.43478260869566,100.0,60.9,II_10_1496,4972,163.0,1715,1715,Anthony Tribue,Anthony Tribue,"ANTHONY TRIBUE, 163 acs. (N.
L.), Henrico Co; S. side of James
River; adj. Abraham Remmy; 23 Mar.
1715, p. 285. Part of the Ist 5,000
acs., & lower part of the last 5,000 acs.
Surveyed for the French Refugees,",163a Henrico/ Cabell #904
80.43478260869566,100.0,60.9,II_10_1499,4973,133.0,1715,1715,Jacob Florenoy,Jacob Florenoy,"JACOB FLORENOY, 133 acs. (N.
L.), Henrico Co; §. side of James
River; adj, Anthony Tribue; 23 Mar.
1715, p. 285. Part of the lower part
of the last 5,000 acs. surveyed for the
French Refugees,",133a Henrico/ Cabell #905
80.43478260869566,100.0,60.9,II_10_1529,4985,105.0,1716,1716,Isaac Parentau,Isaac Parentau,"ISAAC PARENTAU, 105 acs, (N.
L.), Henrico Co; on S. side of James
River; adj. Claude Gory; 31 Oct. 1716,
p. 294. The lower part of the last 5,000
acs. surveyed for the French Refugees.",105a Henrico/ Cabell #1124
80.43478260869566,100.0,60.9,II_10_1660,5000,104.0,1717,1717,Francis Sassin,Francis Sassin,"FRANCIS SASSIN, 104 acs. (N. L.),
Henrico Co; on S. side of James River;
15 July 1717, p. 329. Out of the lower
part of the last 5,000 acs, surveyed for
the French Refugees.",104a Henrico/ Cabell #907
80.43478260869566,100.0,60.9,II_12_3401,7407,1500.0,1725,1725,William Harris,William Harris Jr,"WILLIAM HARRIS, JUNR., 1500
acs. (N. L.}, Hanover Co; adj. Mrs.
Arnoid & George Woedroof's lines; on
Overwons fork of Elk Cr; 24 Mar.
1725, p. 419. 7 Lbs., 10 Shill.",1500a adj Mrs Arnold & George Woodroof
80.43478260869566,100.0,60.9,II_13_4619,9734,220.0,1730,1730,John Peterson,John Peterson Of Isle Of Wight County,"JOHN PETERSON, 220 acs. (N.
L.), Is. of Wight.Co; on N. side of
Maherin Riv; adj. Mr. William Batts;
his own; Thomas Addison; & land of
Jone Read; 28 Sept. 1730, p. 520. 25
Shill.",220a N side Maherin River sd County
80.37974683544303,100.0,60.8,II_12_2996,10778,400.0,1724,1724,George Ezell,George Ezell Of Surry County,"GEORGE EZELL. 400 acs. (N. L.),
Surry Co., in Southwark Par; on N.
side of the main Black Water Sw; adj.
Capt. Thomas Cock; 22 Feb. 1724, p.
170. 40 Shill.",400a N side Main Blackwater Swamp in Southwark Parish SYCo.
80.35714285714286,100.0,60.7,II_12_2803,10340,400.0,1724,1724,John Holloday,John Holloday Of King William Co.,"SAME. 400 acs. (N. L.); same Co.,
Parish, & date; page 55. Beg. on S.
side Spouceberry brooke, below mouth
of Holloday’s Sw., &c. 40 Shill.",400a S Side of Spoucebery Brooke in Saint John's Par. in the County aforesaid
80.34188034188034,88.9,71.8,II_13_4001,6166,400.0,1727,1727,John Prier & Thomas Christian,Jno Prier & Tho Christian,"JOHN PRIER & THOMAS CHRISTIAN, 400 acs. (N. L.), Henrico Co;
on N, side of James River; on Edmond
New’s line; 13 Oct. 1727, p. 222. 40
shill,",400a Henrico/adj Edmond News
80.33826638477801,90.9,69.8,II_12_2723,5042,200.0,1724,1724,James Casson,Jas Casson,"JAMES CASSON, 200 acs. (N. L.),
Henrico Co; N. side of Appamattock
Riv; beg. at John Ealam’s corner; 9
July 1724, p. 9. 20 Shill.",200a Henrico/ N s Appomattox Riv
80.33707865168539,100.0,60.7,II_11_2346,6604,400.0,1722,1722,William Rice,William Rice,"WILLIAM RICE, 400 acs, (N. L.),
Hanover Co; on N. side of New Found
River; adj. Mr. Reuben Welch: 18 Feb.
1722, p. 160. 40 Shill.",400a on the N side of Newfound River bounding upon Meadows branch the upper bounds of Reuben Welch
80.32714412024757,96.6,64.1,II_14_4669,7466,400.0,1728,1728,Gilbert: Gibson,Gilbert Gibson,"GILBERT: GIBSON, 400 acs. (N.
L.), Hanover Co; 28 Sept. 1728, p. 3.
Adj. Capt. Clark, on N. side the Southanna River. 40 Shill.",400a on both sides of the Southanna adj Capt Clarks line
80.30303030303031,100.0,60.6,II_10_1444,10765,350.0,1715,1715,William Edwards,William Edwards Of Surry County,"SAME. 350 acs. (N, L.), Surry Co;
on §. side the main Black Water Sw;
on S, side the Little Sw., cor. of his
old land; 23 Mar. 1715, p. 271. 35
Shill.",350a on S side main blackwater Swamp Surry County
80.30303030303031,100.0,60.6,II_10_1709,9579,132.0,1717,1717,Francis West,Francis West Of Isle Of Wight County,"FRANCIS WEST, 132 acs. (N. L.),
Is. of Wight Co; on N, side of Maherin
River; 17 Dec. 1717, >. 342. Consideration: For services periormed towards
makeing the new settlement for the
Saponie Indians at Christanna, &c.
(Note: See item just above.)",132a on N side Maherin River in sd County of Isle of Wight part of tract whereon sd Indians lately dwelt
80.30303030303031,100.0,60.6,II_11_2611,11046,145.0,1723,1723,John Tomlinson,John Tomlinson Of Surry County,"JOHN TOMLINSON, 145 acs. (N.
L.), Surry Co; on S. side of the main
Black Water Swamp; & down run of
the Cabbin Branch; 5 Sept. 1723, p.
285. 15 Shill,",145a on S side Main Blackwater Swamp in sd County
80.15873015873015,88.9,71.4,II_9_896,4941,212.0,1704,1704,John Perkinson,Jno Perkinson,"JOHN PERKINSON, .212 acs., Henrico Co; on_N. side of Appamattocks
Riv., & on S, side of Swift Cr; along
Mr. Archer’s line; 20 Oct. 1704, p.
626. Trans. of 5 pers.* Note: Paid
Wm. Byrd, Esqr., Auditor, for 5 riphss.
MR. THO. JEFFERSON, THO.
HARRIS, MATTHEW BRANCH, &
THO, TURPIN, 628 acs., Henrico Co;
on §, side of James River; 20 Oct. 1704,
p. 627. Beg. in br. of Lucy’s Spring.
Trans. of 13 pers: Richd, Wright, John
Rains, Charles Mackculla, Tohn Plant,
Tho. Eadell, Tho. Stell, Edwd, Evens,
John Faulks, Robt. Hatfeild, John
Ferryman, Jonathan Ive (?), Henry
Walton, John Henry.",212a Henrico/ S s Swift Ck of N s Appomattox Ck
80.07518796992481,100.0,60.2,II_13_4176,3348,400.0,1728,1728,Amos Lad,Amos Lad,"AMOS LAD, 400 acs. (N. L.),
Goochland Co; on S, side the Fluanna
(Riv.); opposite to the Totero Town;
28 Sept. 1728, p. 324. 40 Shill.",400a Goochlan/S s Fluvanna  Fluvanna Riv opp ?Totero Town
80.0,100.0,60.0,II_9_671,9199,100.0,1702,1702,Robert Carlisle,Robert Carlisle,"ROBERT CARLISLE, 100 acs., Chas.
City Co; near Col. Wm. Randolph, Mr.
Francis Epps & Mr, Robert Bolling, on
N. side of the Warrickes; towards John
Scott’s; by the Reedy Br; along Thomas
Chappell; by a br. of Unites (?) Br;
28 Oct. 1702, p. 493. Trans. of 2 pers.*
Note: 2 rights paid for to Wm. Byrd,
Esqr., Auditor.",100a Charles City/
80.0,100.0,60.0,II_10_1418,10943,370.0,1715,1715,Thomas Jones,Thomas Jones Of Prince George Co.,"THOMAS JONES, of Pr. Geo. Co;
370 acs. (N, L.), Surry Co; on N. side
of Nottoway Riv; beg. on E. side of
the Hardwood Sw., in line of land of
Mr. Benjamin Harrison, dec’d; 23 Mar.”
1715, p. 263. 10 Shill., & Imp. of 6
pers: John Blackbourne, Thomas Tanner, Thos. Short, Wm, Banford, Mary
Hindmore, Thomas Eldridge.",370a on N side Nottaway River in Surry County
80.0,100.0,60.0,II_10_1724,9217,250.0,1717,1717,Thomas Michell,Thomas Michell,"THOMAS MICHELL, 250 acs. (N.
L.), Pr, Geo. Co; on N, side of Joseph’s
Swamp; 22 Jan. 1717, p. 348. Imp. of
5 pers: John Unett, Susanna Unett,
Jacob Johnson, Richard Mifitt, Richard
Lister.",250a Prince George/ on N Side of Josephs Swamp
80.0,100.0,60.0,II_11_2113,6073,400.0,1720,1720,Walter Clapton,Walter Clapton,"WALTER CLAPTON, 400 acs. (N.
L.), Henrico Co; on N. side of James
River; 17 Aug. 1720, p. 46. 40 Shill.",400a Henrico/N s Jas Riv
80.0,100.0,60.0,II_11_2590,11039,295.0,1723,1723,John Thrower,John Thrower Of Surry County,"JOHN THROWER, 295 acs. (N.
L.\. Surry Co; on N, side of Nottoway
River; on N. side of South Wester Sw.,
cor. of Lewis Green; by Stoney Cr., to
John Rayburn’s land; 5 Sept. 1723, p.
275. 30 Shill.",295a on N side of Nottaway River in sd County
79.94884910485933,87.0,72.9,II_11_2242,5020,59.0,1722,1722,Thomas Wilson,Tho Wilson,"THOMAS WILSON, 59 acs. (N.
L.), Henrico Co., in Bristol] Par; on
N. side of Appomatuck Riv; on line of
Mr. John Herbert; crossing Mirey Br;
to Mr. John Willson; 22 June 1722, p.
108. 10 Shill.",59a Henrico/ xg Miry Br of N s Appomattox Riv Bristol Par
79.93197278911565,100.0,59.9,II_13_3961,8871,3000.0,1727,1727,Jeremiah Clowder,Jeremiah Clowder Of Spotsco,"JEREMIAH CLOWDER, 3000 acs.
(N. L.), Spotsyl. Co., in St. George's
Par; on both sides of Terry's Run; 13
Oct. 1727, p. 197. 15 Lbs., Money.",3000a both sides of Terrys Run in Saint Georges parish
79.88372093023256,90.0,69.8,II_13_4612,5117,1800.0,1730,1730,Samuel Good,Saml Good,"SAMUEL GOOD, 1800 acs. (N. L.),
Henrico Co; N. side of Appamattock
Riv; adj. Major William Kennon; on
N. side the Middle Creek; & Richard
Womack’s line; 28 Sept. 1730, p. 517.
9 Lbs., Money.",1800a Henrico/ N s Appomattox Riv
79.85074626865672,100.0,59.7,II_12_2902,11076,240.0,1724,1724,John Simmons,John Simmons,"JOHN SIMMONS, 240 acs. (N. L.),
Sarrv Co; S. side of the main Black
NZater Sw; on S. side of the Cattail
Br; adj. Thomas BJunt’s land; 9 July
1724, p. 105. 25 Shill.",240a on S side Main Black Water Swamp in sd County
79.84344422700588,85.7,74.0,II_12_2941,6949,400.0,1724,1724,John Watson,Jno Watson,"JOHN WATSON, 400 acs. (N. L.),
Henrico Co; N. side of James River,
& on a br, of Chicohominy Sw. called
Long and Hungry; 22 Feb, 1724, p. 135.
5 Shill., & Imp. of 7 pers: Ann Powle,
Maty Bud, Elizabeth Gaten (or Galen),
John Polwen, Mary Whitlaw, James
Young, Sarah Chanler.",400a Henrico/ Long&Hungry Br of Chickahominy Swamp
79.84313725490196,82.4,77.3,II_13_4009,5112,1635.0,1727,1727,William Trayler,Wm Trayler,"WILLIAM TRAYLER, 1635 acs, (N.
L.), Henrico Co; on N, side of Appamattock River; beg. at George Worsham’s line; to E. side of Buckshorn
Br; on Francis Epes’ line; to N, side
of the Ist branch of Wentopock (Br.) ;
on Maj. William Kennon’s line, on N.
side of Nooning Cr; to Godfrey Fowler’s line; crossing the main road, &c;
13 Oct. 1727, p. 226. 8 Lbs., 5 Shill.",1635a Henrico/ E s Buckshorn Br of N s Appomattox Riv
79.8076923076923,100.0,59.6,II_9_558,7341,130.0,1701,1701,Robert Scott,Robert Scott,"ROBERT SCOTT, 130 acs., Low. Par.
of Is. of Wight Co; on brs. of Indian
Creek, out of the W. br. of Nansemond
Riv; 24 Oct. 1701, p. 417. Adj. land
of Simon Irons, in possession of Robert
Cooper; Jane Stoakes; & land of James
Long, in possession of sd. Scott. Trans.
of 3 pers: Joseph Chapman, Joseph
Coren & his wife.",130a in the lower parish of Isle Wight County on the heads of the branches of the Indian Creek
79.78290366350068,90.9,68.7,II_12_2759,6663,400.0,1724,1724,John Marlow,John Harlow,"JOHN MARLOW, 400 acs. (N. L.).
Hanover Co; on both sides the N. fork
of Chicohominy Sw; adj. Robert Allin’s
line; 9 July 1724, p. 30. 40 Shill.
CAVALIERS AND PIONEERS",400a on both sides N fork of Chickahominy Swamp
79.72972972972973,100.0,59.5,II_13_3956,5111,2350.0,1727,1727,Francis Epes,Francis Epes,"COL. FRANCIS EPES, 2350 acs. (N.
L.), Henrico Co; on N. side of Appamattock Riv; adj. Maj. William
Kennon; on mouth of Skin Quarter
Cr; 13 Oct. 1727, p. 193, 11 Lbs., 15
Shill.",2350a Henrico/ mouth SkinQuarter Ck of N s Appomattox Riv
79.71014492753623,100.0,59.4,II_13_3802,7448,400.0,1727,1727,Benjamin Brown,Benjamin Brown,"SAME. 400 acs. (N. L.); same location, date, & page. Adj. his own,
Capt. Carr, & the Grant line. 40 Shill.","400a on the lines of Benjamin Brown, Capt Carr & the Grant line in Hanover"
79.70588235294117,80.0,79.4,II_10_1349,6045,950.0,1715,1715,William Womack,Wm Womack,"WILLIAM WOMACK, 950 acs. (N.
L.), Henrico Co; on N. side of James
Riv., adj. Mr. John Woodson over
against the Manakin Town; & Col. Wm.
Randolph; 16 Aug. 1715, p. 240. Imp.
of 19 pers: m. Brown, Andrew
Crawford, Arthur Dorgill, Jno. Alcorne,
Morgan Feaser, James Sinkler, Wm.
Reed, Rinsin Spence, James Morgan,
Jno. Meclare, Wm. Robinson, James
More, James King. Geo. Wilson, Jno.
Robinson, Arth. Medane, Jno, Miller,
Jno. Care, Golug Age.",950a -/hd of Jno Woodson opposite Manakin Town
79.63800904977376,82.4,76.9,II_9_546,4927,700.0,1701,1701,William Traylor,Wm Traylor,"WILLIAM TRAYLOR, 700 acs.,
Henrico Co., in Bristol Par; N. side
of Appamattuck Riv., above Mr, George
Archer; 24 Oct. 1701, p. 407. Trans.
of 14 pers.* Note: 14 rights paid for
to Wm. Byrd, Esqr., Auditor.",700a Henrico/ N s Appomattox Riv Bristol Par
79.62962962962963,100.0,59.3,II_11_2184,6595,300.0,1721,1721,Edward Bullock,Edward Bullock,"EDWARD BULLOCK, 300 acs. (N.
L.), Hanover Co; on upper side of
Bever Dam Cr; adj. Benjamin Brown;
& Thomas Sharp; 13 Nov. 1721, p. 76.
30 Shill.",300a on the upper side of Beaverdam Creek
79.62962962962963,100.0,59.3,II_13_4125,10394,1000.0,1728,1728,John Waller,John Waller Junr Of Spotsylvania Co.,"JOHN WALLER, JUNR.. 1000 acs.
(N. L.), Spotsyl. Co., in St. George's
Par; on N. side the Northanna (Riv.);
adj. Thomas Certain (Scartin) ; & John
Wilkins; on N. side of a parth to Col.
Waller’s line, 28 Sept. 1728, p. 295.
CAVALIERS AND PIONEERS",1000a N side the Northanna in Saint Georges par. in the County of Spotsylvania aforesaid
79.62962962962963,100.0,59.3,II_14_4856,8911,900.0,1728,1728,Edward Watts,Edward Watts Of Spotsilvania Co.,"EDWARD WATTS, 900 acs. (N.
L.), Spotsylv. Co., in, St. George’s Par;
on brs, of Black Walnut; adj. Mr.
Robert Slaughter; John Lee; William
Edings; & George Purvice’s line; 28
Sept. 1728, p, 99,",900a on brs. of Black Walnut in Saint Georges Parish in Co. of Spotsilvania aforesaid
79.60526315789474,84.2,75.0,II_9_384,6912,1230.0,1700,1700,William Randolph,Wm Randolph,"WILLIAM RANDOLPH, GENT.,
1230 acs., Henrico Co., 7 May 1700,
p. 270. 480 acs. part thereof called
Curles, formerly Long Feild, being part
of patent to Thomas Harris, dated 25
Feb, 1638; with the swamp & mash,
beg. at a cr. over against Capt. Martin,
N. on back of a Sw., ESE into the
woods towards Breemo, WNW. upon
the main river, &c; 750 acs., commofily
called the Slashes, lying on the poplar
Brook on head of lands formerly Cape.
Daniel Lewellin’s, E. along the heads
thereof two (to) Mawborn Hills, &c.
Late in the seizen & inheritance of
Nathaniel Bacon, Juns., Esqr., dec'd.,
from whom it escheated by his attainder
for high treason, as by inquisition under
William Randolph, Esch’r., &c., 21 July
1698, who hath paid to his Majestie’s
Auditor & Receiver General, &c., the
valuable consideration of 150 Ibs.
Srerling, &c,",1230a Henrico/ 2 tracts 'Curles' or 'LongField' & 'the slashes' esch Nathl Bacon
79.6,100.0,59.2,II_11_2602,11045,90.0,1723,1723,William Saunders,William Saunders Of Surry County,"WILLIAM SAUNDERS, 90 acs.,
Surry Co; on S. side of the main Black
Water Sw; 5 Sept. 1723, p. 281. 10
Shill.",90a on S side Main Blackwater Swamp in sd County
79.48717948717949,100.0,59.0,II_10_1328,9537,525.0,1714,1714,Philip Rayford,Philip Rayford Of Isle Of Wight Co.,"PHILIP RAYFORD, 525 acs. (N.
L.), Is. of Wight Co; on S. side the
main Blackwater Sw; beg. on SE side
of the Doctor’s Br., in line of Capt.
Luke Havield; near the Indian Path;
on Robert Hodges’ line; 23 Dec. 1714,
p. 231. 1 Lb. 15 Shill., & Imp. of 4
pers: George Rotherford, Edwd. Hopkins, Jno. Harris, Wm. Harrington.",525a on S side Main Black Water Swamp Isle of Wight County
79.48717948717949,100.0,59.0,II_11_2366,9595,75.0,1722,1722,Randall Revell,Randall Revell Of Isle Of Wight Co.,"RANDALL REVELL, 75 acs. (N.
L.\, Is. of Wight Co; on N. side of
Round Hill Sw; adj. his own land: 18
Feb. 1722, p. 169. 10 Shill,",75a on the N side of Round hill Swamp in County aforesaid
79.48717948717949,100.0,59.0,II_12_3397,11115,285.0,1725,1725,John Evans,John Evans Of Surry County,"JOHN EVANS, 285 acs. (N. L.).
Surry Co; en S. side of Nottoway Riv.
& N. side cr the Lutte Swamp; 24 Mar.
1725, p. 417. (Doubie page.) 30 Shill.",285a S side Nottoway River and on N side Little Swamp sd County
79.47368421052632,80.0,78.9,II_12_3196,5084,400.0,1725,1725,William Browne,Wm Browne,"WILLIAM BROWNE, 400 acs. (N.
L.), Henrico Co; on N. side of Appamattock Riv; adj. Richard Wilson, on
N. side of the 2nd br. of Swift Cr;
on jow. Beaver Pond Br; to Henry
Wilsén’s line; 17 Aug. 1725, p. 302.
40 Shill.",400a Henrico/ N s 2nd br of Swift Ck of N s Appomattox Riv
79.41176470588235,100.0,58.8,II_10_1438,9549,120.0,1715,1715,Thomas Carter,Thomas Carter Of Isle Of Wight County,"THOMAS CARTER, 120 acs. (N.
L.), Is. of Wight Co; on S. side of
Nottoway Riv; on W. side of Blow’s
Br; 23 Mar. 1715, p. 269. 15 Shill.",120a S side Nottoway River in sd County
79.41176470588235,100.0,58.8,II_11_2603,11051,145.0,1723,1723,Thomas Hamlin,Thomas Hamlin Of Prince George County,"THOMAS HAMLIN, of Pr, Geo. Co;
145 acs, (N. L.), Surry Co; on S. side
of the main Black Water Sw: on E. side
of the Pidgeon Sw., near low. end of
the Beaver Pond; 5 Sept. 1723, p. 281.
15 Shull.",145a on S side Main Blackwater Swmp in Surry County
